id,date,total.start,total.end,flow,weekday,Name,District,Public,Total.docks,bikelanedist,tstopdist
101,2019-09-07,10,3,-7,Saturday,Ball Sq,NA,NA,NA,541.773521153976,960.63974236086
102,2019-09-07,13,24,11,Saturday,Powder House Circle - Nathan Tufts Park,Somerville,Yes,15,578.444920013503,642.00648616086
103,2019-09-07,22,10,-12,Saturday,JFK Crossing at Harvard St. / Thorndike St.,Brookline,Yes,15,278.585373599814,479.413961563304
104,2019-09-07,25,24,-1,Saturday,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,Cambridge,Yes,19,5.52107616372907,862.532915390925
105,2019-09-07,94,93,-1,Saturday,Lower Cambridgeport at Magazine St / Riverside Rd,Cambridge,Yes,19,92.688398903162,702.789890886439
106,2019-09-07,7,9,2,Saturday,Dudley Town Common - Mt Pleasant Ave at Blue Hill Ave,Boston,Yes,0,623.232288031768,843.274057956429
107,2019-09-07,93,91,-2,Saturday,Ames St at Main St,Cambridge,Yes,19,3.70521290384202,167.365253562509
108,2019-09-07,50,53,3,Saturday,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,Cambridge,Yes,17,42.7873956817445,466.306110050468
109,2019-09-07,7,10,3,Saturday,West End Park,Boston,Yes,35,70.4974737806111,285.428080088192
110,2019-09-07,38,41,3,Saturday,Harvard University Gund Hall at Quincy St / Kirkland St,Cambridge,Yes,15,31.1867600869416,478.698726510571
111,2019-09-07,19,25,6,Saturday,Packard Ave at Powderhouse Blvd,Somerville,Yes,15,758.415269692851,864.998922816829
112,2019-09-07,10,5,-5,Saturday,Clarendon Hill at Broadway,Somerville,Yes,0,284.842317445229,1353.55193819132
113,2019-09-07,17,11,-6,Saturday,Andrew T Stop - Dorchester Ave at Dexter St,Boston,Yes,0,4.70427118532579,40.1654647424507
114,2019-09-07,11,11,0,Saturday,Teele Square,Somerville,Yes,0,390.556172331164,685.615467820846
115,2019-09-07,51,49,-2,Saturday,Porter Square Station,Cambridge,Yes,19,22.3981503957277,36.2389881833153
116,2019-09-07,51,34,-17,Saturday,359 Broadway - Broadway at Fayette Street,Cambridge,Yes,23,145.481659071425,597.670365447678
117,2019-09-07,13,12,-1,Saturday,Binney St / Sixth St,Cambridge,Yes,19,7.35945064726301,408.117880024231
118,2019-09-07,24,22,-2,Saturday,Linear Park - Mass. Ave. at Cameron Ave. ,Cambridge,Yes,19,6.65442019668061,692.262015774703
119,2019-09-07,42,44,2,Saturday,South Boston Library - 646 E Broadway,Boston,Yes,15,274.616200339137,1040.22477741805
120,2019-09-07,47,62,15,Saturday,Beacon St at Charles St,Boston,Yes,0,228.899678779546,484.993012924695
121,2019-09-07,40,40,0,Saturday,W Broadway at Dorchester St,Boston,Yes,17,298.339009542115,1098.33063624844
122,2019-09-07,45,50,5,Saturday,Burlington Ave at Brookline Ave,Boston,Yes,0,41.7103651356216,328.468644072549
124,2019-09-07,13,14,1,Saturday,Curtis Hall - South St at Centre St,Boston,Yes,15,12.2524792823733,614.873457794539
125,2019-09-07,32,33,1,Saturday,Hyde Square - Barbara St at Centre St,Boston,Yes,15,3.50902319588086,683.169852313539
126,2019-09-07,2,5,3,Saturday,Egleston Square - Atherton St at Washington St,Boston,Yes,15,14.4846791767966,503.621422587055
128,2019-09-07,11,19,8,Saturday,E Cottage St at Columbia Rd,Boston,Yes,0,20.8900717586471,792.965880410551
129,2019-09-07,9,10,1,Saturday,Hayes Square - Vine St at Moulton St,Boston,Yes,0,128.852826925066,1182.76290538197
130,2019-09-07,4,4,0,Saturday,Uphams Corner,Boston,Yes,0,25.7450499853053,1135.54515968246
131,2019-09-07,29,30,1,Saturday,Jackson Square T Stop,Boston,Yes,18,6.50372129561562,31.7790498382951
133,2019-09-07,22,31,9,Saturday,Green Street T Stop - Green St at Amory St,Boston,Yes,23,19.2916744725463,96.006225648599
134,2019-09-07,20,16,-4,Saturday,Boylston St at Dartmouth St,Boston,Yes,0,75.7323593844725,130.173765100643
135,2019-09-07,7,5,-2,Saturday,ID Building East,Boston,Yes,17,285.347341754882,50.9404797179162
136,2019-09-07,8,14,6,Saturday,ID Building West,Boston,Yes,19,42.8697758466902,59.050352150562
137,2019-09-07,19,14,-5,Saturday,Magoun Square at Trum Field,Somerville,Yes,15,540.668193395883,1200.3294486069601
138,2019-09-07,12,18,6,Saturday,Newmarket Square T Stop - Massachusetts Ave at Newmarket Square,Boston,Yes,15,786.986353076926,876.411617960671
139,2019-09-07,50,45,-5,Saturday,Dana Park,Cambridge,Yes,19,212.782233357752,537.776600360112
140,2019-09-07,19,15,-4,Saturday,Danehy Park,Cambridge,Yes,17,38.1578126941684,1103.01978347481
141,2019-09-07,21,21,0,Saturday,Kendall Street,Cambridge,Yes,15,66.9351671669304,355.000724323879
142,2019-09-07,18,21,3,Saturday,Alewife Station at Russell Field,Cambridge,Yes,23,15.4645430246267,215.579542146895
143,2019-09-07,24,25,1,Saturday,EF - North Point Park,Cambridge,Yes,23,1.87978232560206,393.795241003138
144,2019-09-07,22,24,2,Saturday,Rogers St & Land Blvd,Cambridge,Yes,19,29.8850383237321,573.303784368959
145,2019-09-07,15,15,0,Saturday,Rindge Avenue - O'Neill Library,Cambridge,Yes,19,239.966242143842,714.291519514632
146,2019-09-07,30,40,10,Saturday,Murphy Skating Rink - 1880 Day Blvd,Boston,Yes,19,26.7345319831141,829.134981851057
149,2019-09-07,47,51,4,Saturday,175 N Harvard St,Boston,Yes,18,10.9069921145178,1372.93610585147
150,2019-09-07,19,13,-6,Saturday,State Street at Channel Center,Boston,Yes,19,50.0745399819683,413.714361774161
151,2019-09-07,17,26,9,Saturday,Surface Rd at India St,Boston,Yes,19,13.0199182774783,152.409232885757
152,2019-09-07,31,27,-4,Saturday,Ink Block - Harrison Ave at Herald St,Boston,Yes,15,130.845472598402,138.439735465547
156,2019-09-07,12,12,0,Saturday,Somerville Hospital,NA,NA,NA,297.768790836742,831.719428550337
157,2019-09-07,60,66,6,Saturday,Seaport Blvd at Sleeper St,Boston,Yes,15,9.0675342624408,137.728301101966
159,2019-09-07,13,19,6,Saturday,S Huntington Ave at Heath St,Boston,Yes,15,2.64941624180627,93.3152430238515
160,2019-09-07,41,39,-2,Saturday,Wentworth Institute of Technology - Huntington Ave at Vancouver St,Boston,Yes,14,5.21851030367189,113.166351481729
161,2019-09-07,45,46,1,Saturday,W Broadway at D St,Boston,Yes,23,59.4599442688355,609.53982749017
162,2019-09-07,2,3,1,Saturday,Franklin Park - Seaver St at Humboldt Ave,Boston,Yes,15,8.77942484506359,1293.22802336642
163,2019-09-07,18,26,8,Saturday,The Lawn on D,Boston,Yes,19,11.0400858197297,410.670025242712
167,2019-09-07,13,10,-3,Saturday,Ryan Playground - Dorchester Ave at Harbor View St,Boston,Yes,0,3.99640411983215,486.277578771865
169,2019-09-07,16,3,-13,Saturday,Edwards Playground - Main St at Eden St,Boston,Yes,19,2.40013110560924,579.515977425351
170,2019-09-07,0,1,1,Saturday,Franklin Park Zoo - Franklin Park Rd at Blue Hill Ave,Boston,Yes,14,5.65003986884782,1969.38628022091
171,2019-09-07,9,4,-5,Saturday,Bunker Hill Community College,Boston,Yes,23,340.342488733504,107.197078698776
173,2019-09-07,7,3,-4,Saturday,Savin Hill T Stop - S Sydney St at Bay St,Boston,Yes,14,313.392856446608,26.9975120399344
174,2019-09-07,4,8,4,Saturday,Washington St at Brock St,Boston,Yes,15,3.69677815890253,1084.70981572359
175,2019-09-07,22,20,-2,Saturday,Brighton Center - Washington St at Cambridge St,Boston,Yes,17,4.08500678044527,827.324220210036
176,2019-09-07,27,24,-3,Saturday,Lesley University,Cambridge,Yes,15,14.1708244465676,174.841441884053
177,2019-09-07,72,64,-8,Saturday,University Park,Cambridge,Yes,19,9.91539243974549,438.561420446877
178,2019-09-07,123,124,1,Saturday,MIT Pacific St at Purrington St,Cambridge,Yes,19,20.3792742012431,684.184960207748
179,2019-09-07,122,132,10,Saturday,MIT Vassar St,Cambridge,Yes,25,8.08250042179109,654.350167709738
180,2019-09-07,12,15,3,Saturday,Mt Auburn,Cambridge,Yes,19,8.41233762535624,1180.44857162112
181,2019-09-07,20,14,-6,Saturday,Huron Ave At Vassal Lane,Cambridge,Yes,19,13.8734856065164,1451.3576714938
182,2019-09-07,16,11,-5,Saturday,Museum of Science,Cambridge,Yes,19,41.3205374034098,300.643286022164
183,2019-09-07,16,17,1,Saturday,Alewife MBTA at Steel Place,Cambridge,Yes,18,14.5139106459273,73.4522567379988
184,2019-09-07,28,26,-2,Saturday,Sidney Research Campus/ Erie Street at Waverly,NA,NA,NA,23.1830652208962,853.877210111438
185,2019-09-07,34,31,-3,Saturday,Third at Binney,Cambridge,Yes,15,13.1143330698343,438.871621173127
186,2019-09-07,31,31,0,Saturday,Congress St at Northern Ave,Boston,Yes,0,21.420527733557,119.608152130246
187,2019-09-07,6,8,2,Saturday,Cypress St at Clark Playground,Brookline,Yes,0,735.022790166512,399.540241205833
188,2019-09-07,11,6,-5,Saturday,Foss Park,Somerville,Yes,15,1262.3793464676,1099.00526817386
189,2019-09-07,119,103,-16,Saturday,Kendall T,Cambridge,Yes,23,2.59611107212208,101.888891781425
190,2019-09-07,69,73,4,Saturday,Nashua Street at Red Auerbach Way,Boston,Yes,37,50.1928742390002,310.366399542476
191,2019-09-07,3,10,7,Saturday,Tappan St at Brookline Hills MBTA,Brookline,Yes,15,1167.08019874768,168.190357680579
192,2019-09-07,8,11,3,Saturday,Purchase St at Pearl St,Boston,Yes,19,7.02755348929779,282.066358194047
193,2019-09-07,11,15,4,Saturday,Brookline Town Hall,Brookline,Yes,15,593.84106110436,326.669385553161
194,2019-09-07,17,13,-4,Saturday,Broadway St at Mt Pleasant St,Somerville,Yes,19,358.919278835753,233.042716063295
195,2019-09-07,20,22,2,Saturday,Child St at North St,Cambridge,Yes,23,5.43382746455848,320.557981537446
196,2019-09-07,3,3,0,Saturday,Roxbury YMCA - Warren St at MLK Blvd,Boston,Yes,10,15.0760910233606,1318.39063658606
197,2019-09-07,11,8,-3,Saturday,MLK Blvd at Washington St,Boston,Yes,15,9.70209507469768,740.288915945268
199,2019-09-07,4,3,-1,Saturday,Uphams Corner T Stop - Magnolia St at Dudley St,Boston,Yes,0,403.772180428641,1452.08949442912
200,2019-09-07,10,18,8,Saturday,Washington St at Melnea Cass Blvd,Boston,Yes,19,2.02144748019149,12.8101199713004
201,2019-09-07,1,0,-1,Saturday,NCAAA - Walnut Ave at Crawford St,Boston,Yes,15,5.56333466532569,958.324642435457
203,2019-09-07,4,4,0,Saturday,Columbia Rd at Ceylon St,Boston,Yes,15,6.97552811435747,1396.08532624848
204,2019-09-07,5,4,-1,Saturday,Walnut Ave at Warren St,Boston,Yes,0,8.76506539702974,625.853755813691
205,2019-09-07,8,9,1,Saturday,Bowdoin St at Quincy St,Boston,Yes,15,114.765153086824,911.019492158509
206,2019-09-07,35,29,-6,Saturday,Government Center - Cambridge St at Court St,Boston,Yes,23,221.67774869365,57.5234672091748
208,2019-09-07,4,8,4,Saturday,Oak Square - 615 Washington St,Boston,Yes,15,8.96204669892582,1157.64851769617
209,2019-09-07,5,2,-3,Saturday,Chelsea St at Saratoga St,Boston,Yes,15,163.362992938047,373.789655433085
211,2019-09-07,10,13,3,Saturday,Piers Park,NA,NA,NA,1.33768885282733,592.853920322757
212,2019-09-07,24,26,2,Saturday,Maverick Square - Lewis Mall,Boston,Yes,33,100.249345033905,23.2581376309396
213,2019-09-07,2,3,1,Saturday,East Boston Neighborhood Health Center - 20 Maverick Square,Boston,Yes,16,78.1038743648066,61.5490046099542
214,2019-09-07,9,12,3,Saturday,Airport T Stop - Bremen St at Brooks St,Boston,Yes,11,1.6854907297311,140.529041723273
215,2019-09-07,4,5,1,Saturday,The Eddy - New St at Sumner St,Boston,Yes,15,17.9164318396774,427.449566839784
216,2019-09-07,1,0,-1,Saturday,Glendon St at Condor St,Boston,Yes,0,43.2866030958149,676.90157861036
217,2019-09-07,4,4,0,Saturday,Orient Heights T Stop - Bennington St at Saratoga St,Boston,Yes,19,35.1633654819345,107.391502152725
218,2019-09-07,52,60,8,Saturday,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,Boston,Yes,15,17.3504936529585,132.613244515069
219,2019-09-07,1,1,0,Saturday,Boston East - 126 Border St,Boston,Yes,15,161.52879179087,494.207560885887
221,2019-09-07,37,30,-7,Saturday,Verizon Innovation Hub 10 Ware Street,Cambridge,Yes,19,129.485408419134,510.761144958413
222,2019-09-07,21,13,-8,Saturday,Troy Boston,Boston,Yes,14,32.8198689782851,294.722128636998
224,2019-09-07,5,8,3,Saturday,Fresh Pond Reservation,Cambridge,Yes,17,0.400360504519282,1497.64118518885
225,2019-09-07,34,27,-7,Saturday,Cambridge Dept. of Public Works -147 Hampshire St.,Cambridge,Yes,19,9.40051720779895,819.759235499676
226,2019-09-07,56,48,-8,Saturday,Commonwealth Ave At Babcock St,Brookline,Yes,15,14.3437810116135,47.2778861044262
227,2019-09-07,73,77,4,Saturday,Silber Way,Boston,Yes,0,13.9533522343375,54.1581138031581
228,2019-09-07,19,7,-12,Saturday,One Memorial Drive,Cambridge,Yes,19,18.5707780301908,482.334224991382
232,2019-09-07,1,0,-1,Saturday,Four Corners - 157 Washington St,Boston,Yes,11,166.506526040809,1503.89737931049
233,2019-09-07,57,63,6,Saturday,St Mary's,Brookline,Yes,15,38.9940073446919,23.6163440409068
234,2019-09-07,17,11,-6,Saturday,Broadway at Central St,Somerville,Yes,15,693.038414751533,1791.97009121208
235,2019-09-07,11,13,2,Saturday,East Somerville Library (Broadway and Illinois),Somerville,Yes,15,636.980917587832,634.21083196032
236,2019-09-07,15,30,15,Saturday,Assembly Square T,Somerville,Yes,15,595.177460197305,29.3228348925919
239,2019-09-07,37,32,-5,Saturday,Community Path at Cedar Street,Somerville,Yes,15,5.72913463443934,904.576326880742
258,2019-09-07,1,2,1,Saturday,Gallivan Blvd at Adams St,Boston,Yes,15,326.624284433311,602.39194960978
259,2019-09-07,0,1,1,Saturday,Washington St at Bradlee St,Boston,Yes,0,473.612475211975,921.183305886526
260,2019-09-07,2,7,5,Saturday,Fields Corner T Stop,Boston,Yes,15,19.9986859589731,116.636785203651
271,2019-09-07,4,4,0,Saturday,Ashmont T Stop,Boston,Yes,15,9.44924169307543,209.46283872209
272,2019-09-07,3,1,-2,Saturday,Shawmut T Stop,Boston,Yes,19,0.236358726851951,22.1319677006598
273,2019-09-07,24,22,-2,Saturday,Forest Hills,Boston,Yes,40,30.4824501860262,17.5123038120151
279,2019-09-07,11,7,-4,Saturday,Williams St at Washington St,Boston,Yes,19,16.342330404004,374.570811038931
280,2019-09-07,14,13,-1,Saturday,Main St at Baldwin St,Boston,Yes,19,7.1975735593559,644.530795557392
282,2019-09-07,37,30,-7,Saturday,Stony Brook T Stop,Boston,Yes,15,33.8252841191056,15.8627530272829
296,2019-09-07,29,27,-2,Saturday,Farragut Rd at E. 6th St,Boston,Yes,23,61.9734366606448,1145.45030967458
318,2019-09-07,38,40,2,Saturday,Ames St at Broadway,Cambridge,Yes,19,3.26039122354705,181.60394092182
319,2019-09-07,10,12,2,Saturday,84 Cambridgepark Dr,Cambridge,Yes,25,35.5862626927583,319.315096501164
327,2019-09-07,16,20,4,Saturday,Main St at Thompson Sq,Boston,Yes,15,6.97926397213279,546.348058718057
328,2019-09-07,45,45,0,Saturday,Grove St at Community Path,Somerville,Yes,15,15.3463973784124,179.26861484696
329,2019-09-07,13,14,1,Saturday,Washington St at Myrtle St,NA,NA,NA,239.311986696161,633.18735814593
330,2019-09-07,37,38,1,Saturday,30 Dane St,Somerville,Yes,15,396.998683989229,1449.73083683528
331,2019-09-07,32,35,3,Saturday,Huntington Ave at Mass Art,Boston,Yes,15,7.00004461858426,75.3747320777803
332,2019-09-07,37,38,1,Saturday,Harvard Ave at Brainerd Rd,Boston,Yes,15,8.88794239262464,117.11044865828
333,2019-09-07,17,20,3,Saturday,699 Mt Auburn St,Cambridge,Yes,25,3.36424010481161,2408.667000466
334,2019-09-07,23,22,-1,Saturday,Mass Ave at Hadley/Walden,Cambridge,Yes,19,13.6399282397418,430.969497226352
335,2019-09-07,41,48,7,Saturday,Harvard St at Greene-Rose Heritage Park,Cambridge,Yes,19,3.38926408669729,711.31463993836
336,2019-09-07,1,0,-1,Saturday,Mattapan T Stop,Boston,Yes,15,4.91044047878757,102.701421246513
337,2019-09-07,6,5,-1,Saturday,Roslindale Village - South St,Boston,Yes,15,4.03124609922554,1888.47203895153
338,2019-09-07,26,31,5,Saturday,Commonwealth Ave at Kelton St,Boston,Yes,15,5.75576462190637,36.8101824696575
339,2019-09-07,0,3,3,Saturday,Archdale Rd at Washington St,Boston,Yes,0,20.7633534639581,1069.63322055177
341,2019-09-07,5,3,-2,Saturday,Roslindale Village - Washington St,Boston,Yes,15,5.86057415072133,1979.07573400734
342,2019-09-07,109,117,8,Saturday,Boylston St at Jersey St,Boston,Yes,15,227.601491921827,504.557722460907
344,2019-09-07,6,6,0,Saturday,Commonwealth Ave at Chiswick Rd,Boston,Yes,19,6.10638128801251,73.416123490458
345,2019-09-07,18,22,4,Saturday,Park Plaza at Charles St S.,Boston,Yes,19,80.1794567475402,261.935558342673
346,2019-09-07,18,15,-3,Saturday,Cleveland Circle,Boston,Yes,15,53.6295361864304,127.810693088188
348,2019-09-07,1,1,0,Saturday,Talbot Ave At Blue Hill Ave,Boston,Yes,15,8.57810435076428,1762.68329473637
349,2019-09-07,1,2,1,Saturday,Washington St at Talbot Ave,Boston,Yes,17,11.8970472367774,581.329069507293
350,2019-09-07,2,0,-2,Saturday,Codman Square Library,Boston,Yes,17,266.915246559026,741.965402330618
351,2019-09-07,9,7,-2,Saturday,Faneuil St at Arlington St,Boston,Yes,15,8.556402706646,1494.38202924076
352,2019-09-07,24,36,12,Saturday,Ring Rd,Boston,Yes,15,145.725127098442,272.52600672935
353,2019-09-07,1,0,-1,Saturday,Mattapan Library,Boston,Yes,15,9.64243987879769,1098.77355368077
354,2019-09-07,17,10,-7,Saturday,Washington St at Egremont Rd,Boston,Yes,0,142.365684514083,174.326759360167
355,2019-09-07,11,8,-3,Saturday,Bennington St at Constitution Beach,Boston,Yes,17,13.2591854918002,512.933118600974
356,2019-09-07,26,25,-1,Saturday,Charlestown Navy Yard,Boston,Yes,23,38.4822961404071,1084.67832956789
357,2019-09-07,18,18,0,Saturday,Centre St at Seaverns Ave,Boston,Yes,0,4.13496109842308,570.470063711787
358,2019-09-07,14,12,-2,Saturday,Medford St at Charlestown BCYF,Boston,Yes,19,178.77799399638,1083.32953296927
359,2019-09-07,26,16,-10,Saturday,One Brigham Circle,Boston,Yes,15,13.0635053408445,94.4173761493994
360,2019-09-07,17,11,-6,Saturday,Bartlett St at John Elliot Sq,Boston,Yes,15,314.68533310635,506.503812809956
361,2019-09-07,86,94,8,Saturday,Deerfield St at Commonwealth Ave,Boston,Yes,19,26.6835652094999,145.748587813583
362,2019-09-07,20,8,-12,Saturday,Columbia Rd at Tierney Community Center,Boston,Yes,19,41.6611011829279,525.712218766515
363,2019-09-07,28,23,-5,Saturday,Harrison Ave at Mullins Way,Boston,Yes,19,195.896282770391,98.1122522151333
364,2019-09-07,46,36,-10,Saturday,Tremont St at Northampton St,Boston,Yes,19,98.5775069264138,320.453849167425
365,2019-09-07,10,12,2,Saturday,Harrison Ave at Bennet St,Boston,Yes,19,4.68301866185268,132.798625948828
366,2019-09-07,22,22,0,Saturday,Broadway T Stop,NA,NA,NA,24.6141876389531,33.3637426804052
367,2019-09-07,15,14,-1,Saturday,Vassal Lane at Tobin/VLUS,Cambridge,Yes,19,116.938230294451,1369.02395465352
368,2019-09-07,1,1,0,Saturday,Blue Hill Ave at Southwood St,Boston,Yes,0,312.015752870287,1397.8569418782
369,2019-09-07,51,58,7,Saturday,Boston Public Market,Boston,Yes,15,11.3436454602631,40.2770956315125
370,2019-09-07,62,64,2,Saturday,Dartmouth St at Newbury St,Boston,Yes,19,3.89518790042118,117.685615333559
371,2019-09-07,9,11,2,Saturday,700 Huron Ave,Cambridge,Yes,19,6.80892689117008,1971.15298962028
372,2019-09-07,39,38,-1,Saturday,Boylston St at Exeter St,Boston,Yes,19,165.568503270321,127.936301607459
373,2019-09-07,1,0,-1,Saturday,Belgrade Ave at Walworth St,Boston,Yes,15,7.65641151739025,2453.43347085145
374,2019-09-07,68,69,1,Saturday,Tremont St at Hamilton Pl,Boston,Yes,19,65.6199799133078,75.1869139794868
376,2019-09-07,19,15,-4,Saturday,Honan Library,Boston,Yes,15,13.0473864417151,981.192609014822
377,2019-09-07,21,16,-5,Saturday,Perry Park,Somerville,Yes,19,447.679580232346,1402.19240787144
378,2019-09-07,21,20,-1,Saturday,191 Beacon St,Somerville,Yes,19,17.1250494333522,1087.85384757698
379,2019-09-07,22,18,-4,Saturday,Tremont St at W. Dedham St,Boston,Yes,15,44.8426337382531,332.957682068125
380,2019-09-07,68,80,12,Saturday,Mass Ave at Albany St,Cambridge,Yes,18,10.3377858803866,741.466373782946
381,2019-09-07,48,46,-2,Saturday,Inman Square at Springfield St.,Cambridge,Yes,19,81.3056645824775,1038.40431616822
384,2019-09-07,41,43,2,Saturday,Clarendon St at Newbury St,Boston,Yes,0,82.9457428239513,262.401851027053
385,2019-09-07,10,11,1,Saturday,Albany St at E. Brookline St,Boston,Yes,15,8.55846555075242,456.932104383257
386,2019-09-07,68,54,-14,Saturday,Sennott Park Broadway at Norfolk Street,Cambridge,Yes,19,3.19352493351722,512.287893498338
387,2019-09-07,6,3,-3,Saturday,Norman St at Kelvin St,NA,NA,NA,1743.18461199141,941.369654494933
388,2019-09-07,1,3,2,Saturday,Main Street at Carter Street,NA,NA,NA,1713.15280735953,1328.9342457466
389,2019-09-07,5,2,-3,Saturday,Everett Square (Broadway at Chelsea St),Everett,Yes,14,2255.72972054063,1699.58704265628
390,2019-09-07,17,10,-7,Saturday,Broadway at Lynde St,Everett,Yes,15,803.394898124216,1073.48440362136
391,2019-09-07,10,12,2,Saturday,Encore,Everett,Yes,15,361.486871370963,405.319252370609
392,2019-09-07,2,3,1,Saturday,Glendale Square (Ferry St at Broadway),Everett,Yes,15,3306.66237883528,2088.47373760386
393,2019-09-07,2,1,-1,Saturday,Ferry St at Pleasantview Ave,NA,NA,NA,2911.90328824513,1446.42422212279
394,2019-09-07,2,2,0,Saturday,Broadway at Maple St,Everett,Yes,14,2671.62977564191,1809.47461450714
395,2019-09-07,2,2,0,Saturday,Chelsea St at Vine St,Everett,Yes,15,2332.46327117665,934.057933197943
396,2019-09-07,3,6,3,Saturday,Main St at Beacon St,NA,NA,NA,2357.38628315369,1552.84488097423
397,2019-09-07,1,2,1,Saturday,Broadway at Beacham St,Everett,Yes,15,1055.67223809886,1163.66827494555
398,2019-09-07,18,20,2,Saturday,75 Binney St,Cambridge,Yes,19,12.9894390002185,605.508553710895
399,2019-09-07,10,12,2,Saturday,Shawmut Ave at Oak St W,Boston,Yes,15,3.18769000987549,123.212921156682
400,2019-09-07,25,33,8,Saturday,Lansdowne T Stop,Boston,Yes,27,1.45310012618434,206.071605043436
401,2019-09-07,16,10,-6,Saturday,High St at Cypress St,Brookline,Yes,3,334.076134031885,772.994209716401
402,2019-09-07,14,9,-5,Saturday,Washington St at Griggs Rd,Brookline,Yes,0,1152.6131202436,158.929257595592
403,2019-09-07,25,28,3,Saturday,Marion St at Harvard St,Brookline,Yes,0,827.660485372538,263.209456306492
404,2019-09-07,31,19,-12,Saturday,Mass Ave T Station,Boston,Yes,16,8.35276887243947,75.1834021548646
405,2019-09-07,3,4,1,Saturday,Sydney St at Carson St,Boston,Yes,19,264.515765051333,101.995123159963
406,2019-09-07,2,7,5,Saturday,Somerville City Hall Annex,Somerville,Yes,0,734.986284209863,1674.04289360112
407,2019-09-07,6,7,1,Saturday,Craigie at Summer St,NA,NA,NA,473.875794966142,691.65609869301
408,2019-09-07,14,8,-6,Saturday,Edgerly Education Center,Somerville,Yes,15,757.681687796812,899.625300541364
409,2019-09-07,36,44,8,Saturday,Elm St at White St,Somerville,Yes,0,193.887886976911,223.365846351705
410,2019-09-07,2,2,0,Saturday,Adams St at Lonsdale St,Boston,Yes,0,411.82624989821,723.959786268487
411,2019-09-07,5,4,-1,Saturday,Dorchester Ave at King St,Boston,Yes,0,2.97791994404795,306.253519023142
412,2019-09-07,16,15,-1,Saturday,Washington St at Peters Park,Boston,Yes,0,351.130446089432,100.148156621451
413,2019-09-07,42,45,3,Saturday,Kennedy-Longfellow School 158 Spring St,Cambridge,Yes,19,41.1383120105928,727.005339463953
414,2019-09-07,1,3,2,Saturday,Discovery Park - 30 Acorn Park Drive,Cambridge,Yes,23,6.85153193727142,524.294629668648
415,2019-09-07,20,22,2,Saturday,Stuart St at Berkeley St,Boston,Yes,19,5.30169522311211,273.775434535676
416,2019-09-07,33,31,-2,Saturday,Blossom St at Charles St,NA,NA,NA,1.41098861949207,305.757292860608
417,2019-09-07,37,41,4,Saturday,Columbus Ave at W. Canton St,Boston,Yes,19,8.37190779351533,332.78257393708
419,2019-09-07,1,1,0,Saturday,Central Square East Boston,Boston,Yes,15,11.1784715392762,717.864578784148
420,2019-09-07,25,29,4,Saturday,Charles St at Pinckney St,NA,NA,NA,147.801304309863,272.300827678275
422,2019-09-07,2,0,-2,Saturday,American Legion Hwy at Canterbury St,Boston,Yes,15,10.286873338662,2369.6041184597
423,2019-09-07,0,2,2,Saturday,Mt. Hope St at Hyde Park Ave,Boston,Yes,0,409.904539682175,1808.46082263728
424,2019-09-07,4,5,1,Saturday,Jamaica St at South St,Boston,Yes,19,57.2607149939179,599.066717379925
425,2019-09-07,3,3,0,Saturday,The Dimock Center,Boston,Yes,16,103.997589265364,518.518099260125
426,2019-09-07,12,17,5,Saturday,Surface Rd at Summer St,Boston,Yes,27,16.2265009035774,112.202478503433
427,2019-09-07,0,2,2,Saturday,Washington St at Denton Terr,Boston,Yes,0,498.512850102031,2772.98281623036
428,2019-09-07,12,15,3,Saturday,Western Ave at Richardson St,Boston,Yes,0,5.28857088163657,1493.46687972826
431,2019-09-07,2,3,1,Saturday,Washington St at Fuller St,Boston,Yes,0,494.640331133604,696.534011083115
1,2019-09-08,1,2,1,Sunday,18 Dorrance Warehouse,NA,NA,NA,254.410069996962,326.549989741035
3,2019-09-08,57,55,-2,Sunday,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,Boston,Yes,15,37.0009755888405,449.954975677656
4,2019-09-08,65,58,-7,Sunday,Tremont St at E Berkeley St,Boston,Yes,19,211.062858399656,334.20710671934
5,2019-09-08,53,63,10,Sunday,Northeastern University - North Parking Lot,Boston,Yes,0,130.301865280628,200.623821481957
6,2019-09-08,60,67,7,Sunday,Cambridge St at Joy St,Boston,Yes,15,127.940755213516,285.83553570552
7,2019-09-08,5,13,8,Sunday,Fan Pier,Boston,Yes,15,4.07043548656815,221.187648443588
8,2019-09-08,50,60,10,Sunday,Union Square - Brighton Ave at Cambridge St,Boston,Yes,19,27.2493856110788,529.164604000248
9,2019-09-08,103,93,-10,Sunday,Commonwealth Ave at Agganis Way,Boston,Yes,15,8.30497350717378,22.5750205646433
10,2019-09-08,80,72,-8,Sunday,B.U. Central - 725 Comm. Ave.,Boston,Yes,11,9.73731554909177,110.147331759678
11,2019-09-08,26,38,12,Sunday,Longwood Ave at Binney St,Boston,Yes,15,13.2240262564396,440.607913190437
12,2019-09-08,102,82,-20,Sunday,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,Boston,Yes,18,12.1051867949528,134.039098310174
13,2019-09-08,26,22,-4,Sunday,Boston Medical Center - E Concord St at Harrison Ave,Boston,Yes,19,205.528835198876,231.107036777373
